sample_path|masked_WER|masked_num_wrong_words|total_masked_num_words|true_trans|masked_trans|masked_plcmos|masked_OVRL_raw|masked_SIG_raw|masked_BAK_raw|masked_OVRL|masked_SIG|masked_BAK|masked_P808_MOS|target_OVRL_raw_bigvgan|target_OVRL_raw_hifi_gan|target_SIG_raw_bigvgan|target_SIG_raw_hifi_gan|target_BAK_raw_bigvgan|target_BAK_raw_hifi_gan|target_OVRL_bigvgan|target_OVRL_hifi_gan|target_SIG_bigvgan|target_SIG_hifi_gan|target_BAK_bigvgan|target_BAK_hifi_gan|target_P808_MOS_bigvgan|target_P808_MOS_hifi_gan|OVRL_raw_bigvgan|OVRL_raw_hifi_gan|SIG_raw_bigvgan|SIG_raw_hifi_gan|BAK_raw_bigvgan|BAK_raw_hifi_gan|OVRL_bigvgan|OVRL_hifi_gan|SIG_bigvgan|SIG_hifi_gan|BAK_bigvgan|BAK_hifi_gan|P808_MOS_bigvgan|P808_MOS_hifi_gan|plcmos_target_init_bigvgan|plcmos_target_init_hifi_gan|LSD_init_bigvgan|LSD_init_hifi_gan|STOI_init_bigvgan|STOI_init_hifi_gan|PESQ_init_bigvgan|PESQ_init_hifi_gan|WER_bigvgan|WER_hifi_gan|trans_bigvgan|trans_hifi_gan|num_wrong_words_bigvgan|num_wrong_words_hifi_gan|total_num_words_bigvgan|total_num_words_hifi_gan|plcmos_pred_bigvgan|plcmos_pred_hifi_gan|LSD_bigvgan|LSD_hifi_gan|STOI_bigvgan|STOI_hifi_gan|PESQ_bigvgan|PESQ_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_1845|3.125|1|32|to celebrate the arrival of her son silvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|to celebrate the arrival of her son sylvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|2.7941|3.2691|3.6501|3.5356|2.9691|3.3421|3.6456|3.4455|3.7297|3.9675|4.2229|4.2878|3.7981|4.2542|3.2641|3.4064|3.6632|3.6961|3.8089|4.0662|3.884|3.8959|3.4364|3.5907|4.0939|4.1062|3.3447|3.6319|3.0795|3.1787|3.5958|3.6024|3.5086|3.7084|3.9141|3.9527|3.705|3.999|4.282|4.319|0.785|0.802|1.961|1.754|3.125|3.125|to celebrate the arrival of her son sylvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|to celebrate the arrival of her son sylvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|1|1|32|32|3.604|3.916|0.823|0.882|0.937|0.935|2.946|2.813
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_610|4.5455|1|22|i can distinguish the eye of the ichthyosaurus glowing like a red hot coal and as large as a man is head|i can distinguish the eye of the ichthyosaurus glowing like a red hot co and as large as a man is head|3.8854|3.4652|3.729|4.0302|3.0986|3.3897|3.9503|3.8264|3.1239|3.3578|3.6543|3.7817|3.4171|3.7438|2.8697|3.0278|3.345|3.4203|3.5629|3.7819|4.1065|4.2822|3.0724|3.1067|3.612|3.5812|3.3474|3.4462|2.834|2.8578|3.3193|3.3|3.511|3.5841|4.1835|4.2571|3.93|4.153|3.895|3.895|0.848|0.892|1.836|1.739|4.545|4.545|i can distinguish the eyes of the ichthyosaurus glowing like a red hot coal and as large as a man is head|i can distinguish the eyes of the ichthyosaurus glowing like a red hot coal and as large as a man is head|1|1|22|22|4.063|4.228|1.045|1.087|0.932|0.928|2.902|2.908
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_504|0.0|0|19|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|2.1083|3.0307|3.7811|2.992|2.805|3.4207|3.2384|3.4602|3.2212|3.0585|4.0564|3.8683|3.0573|2.946|2.9369|2.8245|3.5756|3.471|3.2913|3.2004|3.8703|3.8283|3.0253|3.1172|3.9927|3.9171|2.8014|3.0099|2.801|2.8652|3.5409|3.4988|3.0769|3.2518|3.7666|3.6676|2.842|2.763|4.159|4.191|0.713|0.737|2.193|1.879|0.0|0.0|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|0|0|19|19|2.904|2.769|0.856|0.911|0.904|0.904|2.71|2.748
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_244|0.0|0|37|at the edge of this box there lies a great wooden doll which so far as mutilation is concerned bears a strong resemblance to the finest greek sculpture and especially in the total loss of its nose|at the edge of this box there lies a great wooden doll which so far as mutilation is concerned bears a strong resemblance to the finest greek sculpture and especially in the total loss of its nose|3.1332|3.1733|3.5229|3.6748|2.904|3.2635|3.7383|3.5266|3.997|3.959|4.2627|4.2186|4.4188|4.3992|3.4235|3.4014|3.6834|3.6607|4.1432|4.1347|3.7893|3.7739|3.9144|3.8337|4.2125|4.1419|4.3122|4.251|3.3747|3.3273|3.6571|3.6204|4.0929|4.0647|3.9182|3.8551|4.217|4.027|4.355|4.351|0.755|0.793|1.75|1.42|0.0|0.0|at the edge of this box there lies a great wooden doll which so far as mutilation is concerned bears a strong resemblance to the finest greek sculpture and especially in the total loss of its nose|at the edge of this box there lies a great wooden doll which so far as mutilation is concerned bears a strong resemblance to the finest greek sculpture and especially in the total loss of its nose|0|0|37|37|4.327|4.079|1.112|1.148|0.943|0.936|2.507|2.519
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_2265|5.5556|1|18|i am now tall and my branches spread like the others that were carried off last year 0|i am now tall and my branches spread like the others that were carried off last year 0 .|2.8623|3.1122|3.567|3.3203|2.8619|3.2899|3.4936|3.5768|3.1273|3.1701|3.8848|3.9522|3.0327|2.9776|2.8723|2.9019|3.4806|3.5186|3.2713|3.2264|3.678|3.8299|3.0058|3.0122|3.8383|3.8904|2.8941|2.7835|2.7872|2.792|3.4534|3.4834|3.1579|3.0625|3.6293|3.9036|3.635|3.298|4.187|4.188|0.805|0.831|1.949|1.633|5.556|0.0|i am now tall and my branches spread like the others that were carried off last year 0 .|i am now tall and my branches spread like the others that were carried off last year 0|1|0|18|18|3.359|3.16|0.914|0.988|0.924|0.934|3.141|3.08
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_909|3.5714|1|28|he had no occasion to delay for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village|he had no occasion to play for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village|3.3546|3.7358|3.9977|4.1543|3.2688|3.5437|4.0162|4.0163|3.931|3.8524|4.2481|4.2411|4.1754|3.9737|3.3852|3.339|3.6759|3.6725|4.0271|3.9187|4.0985|4.0136|3.773|3.8334|4.1477|4.2171|3.9887|3.9582|3.2914|3.3275|3.6242|3.6602|3.9274|3.9093|4.096|3.9819|4.215|4.344|3.466|3.399|0.859|0.881|1.885|1.743|0.0|0.0|he had no occasion to delay for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village|he had no occasion to delay for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village|0|0|28|28|4.181|4.223|1.106|1.183|0.951|0.953|2.799|2.79
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_378|0.0|0|23|she spoke with a sudden energy which partook of fear and passion and flushed her thin cheek and made her languid eyes flash|she spoke with a sudden energy which partook of fear and passion and flushed her thin cheek and made her languid eyes flash|2.7223|3.1498|3.4605|3.4234|2.8882|3.2244|3.5696|3.22|3.2611|3.1725|3.8589|3.8197|3.1672|3.0582|2.9641|2.9038|3.4659|3.4433|3.3797|3.2936|3.5376|3.6002|3.2063|3.4875|3.8379|3.9882|3.0825|3.4813|2.9269|3.1132|3.4538|3.5385|3.313|3.6101|3.6496|3.5562|3.522|3.402|4.23|4.235|0.806|0.835|1.869|1.739|0.0|0.0|she spoke with a sudden energy which partook of fear and passion and flushed her thin cheek and made her languid eyes flash|she spoke with a sudden energy which partook of fear and passion and flushed her thin cheek and made her languid eyes flash|0|0|23|23|3.573|3.47|0.915|0.959|0.931|0.929|2.646|2.665
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_404|11.1111|4|36|i do not know and can not say how you fine gentlemen define wickedness only as an obscure female i speak according to my lights and he is generally thought the wickedest man in this county|i do not know and can not say how you find gender and define wickedness only as an obscure female i speak according to my rights and he is generally thought the wickedest man in this county|3.0719|2.8629|3.4817|2.911|2.6842|3.2373|3.1687|3.2206|2.8217|3.2317|3.778|3.9358|2.6656|3.2105|2.653|2.9405|3.4187|3.5093|2.9509|3.3941|3.6272|3.5631|3.0132|3.2274|3.8069|3.8495|2.9265|3.3134|2.7886|2.9381|3.4356|3.4603|3.1627|3.4718|3.4311|3.3415|4.076|3.812|4.274|4.311|0.77|0.797|1.825|1.631|8.333|0.0|i do not know and can not say how you find genuine and define wickedness only as an obscure female i speak according to my lights and he is generally thought the wickedest man in this county|i do not know and can not say how you fine gentlemen define wickedness only as an obscure female i speak according to my lights and he is generally thought the wickedest man in this county|3|0|36|36|4.012|3.708|1.22|1.268|0.913|0.914|2.427|2.489
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_19|0.0|0|42|but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey|but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey|3.3173|3.7718|3.9463|4.3553|3.2904|3.5151|4.1141|4.0588|3.825|3.8662|4.1347|4.1498|4.1163|4.2082|3.3227|3.3471|3.6173|3.6252|3.9966|4.0437|4.0765|4.122|3.7925|4.0092|4.1322|4.2517|4.0599|4.3402|3.3029|3.4305|3.6159|3.6778|3.9661|4.1074|4.1675|4.0948|4.039|4.181|4.433|4.44|0.812|0.839|1.625|1.437|0.0|0.0|but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey|but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey|0|0|42|42|3.961|4.085|0.983|1.075|0.956|0.952|2.563|2.534
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_1697|2.5641|1|39|classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt that he could tell a sperm whale from a baleen whale|classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt he could tell a sperm whale from a baleen whale|3.2547|3.823|4.0658|4.1904|3.3214|3.5807|4.0343|3.5245|3.9495|4.1209|4.2512|4.3907|4.2497|4.3287|3.396|3.4936|3.6776|3.7466|4.0643|4.1023|3.8194|3.9208|3.9019|4.0398|4.2228|4.3135|4.1581|4.2919|3.3682|3.448|3.6632|3.7089|4.0178|4.0848|3.8232|3.984|3.524|3.72|4.441|4.498|0.864|0.883|2.119|1.919|2.564|2.564|classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt he could tell a sperm whale from a baleen whale|classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt he could tell a sperm whale from a baleen whale|1|1|39|39|3.553|3.767|1.009|1.045|0.956|0.958|3.06|3.045
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_2068|19.4444|7|36|before this travesty on the administration of law could be brought before the court of last resort and there meet with the reversal and rebuke it deserved men were imprisoned under sentences of many years duration|before this travesty of the administration of law be brought before the court of lazzort and their men with the reversal and rebuke it deserved men were imprisoned under sentence of many years duration|2.7655|3.8174|4.0067|4.356|3.318|3.5485|4.1141|3.6585|3.6965|3.7579|4.2279|4.198|3.7596|3.9261|3.2441|3.282|3.6657|3.6504|3.791|3.8906|3.9798|4.0623|3.6175|3.8458|4.2073|4.1623|3.6524|4.0926|3.1939|3.335|3.6551|3.6319|3.7168|3.9837|4.0129|3.904|3.431|3.534|4.419|4.357|0.786|0.823|1.739|1.642|5.556|5.556|before this travesty on the administration of law could be brought before the court of last resort and there met with the reversal and rebuke it deserved men were imprisoned under sentence of many years duration|before this travesty on the administration of law could be brought before the court of last resort and there met with the reversal and rebuke it deserved men were imprisoned under sentence of many years duration|2|2|36|36|3.442|3.535|1.054|1.132|0.918|0.918|2.464|2.492
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_1119|4.5455|1|22|mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords|mister popham exaggerated nothing but on the contrary left much upset in his narrative of the family at the house of lords|3.3058|3.726|3.8963|4.3719|3.2628|3.4871|4.1218|3.7243|3.8505|3.8611|4.1701|4.2127|4.265|4.1769|3.3379|3.344|3.6359|3.6579|4.0717|4.0275|4.0444|3.9359|3.4526|3.5911|3.815|3.9694|3.8912|3.9417|3.0905|3.179|3.4405|3.5279|3.8712|3.9007|3.8527|3.9634|4.259|4.026|3.915|3.942|0.791|0.812|1.908|1.663|0.0|0.0|mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords|mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords|0|0|22|22|4.176|3.833|1.053|1.079|0.921|0.919|2.55|2.554
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_915|12.5|3|24|but hawkeye who was too much occupied with his own thoughts to note the movement continued speaking more to himself than to his companion|but hawkeye who was too much occupied with his own thoughts to no longer move continued speaking more to himself than to his companion|3.9537|4.0234|4.17|4.5301|3.4384|3.6356|4.1913|3.4923|4.1035|4.1368|4.3122|4.3393|4.4395|4.5008|3.4839|3.5024|3.7082|3.7215|4.1524|4.179|3.8562|3.8716|4.1616|4.1237|4.3638|4.3107|4.4559|4.5056|3.5162|3.4952|3.7336|3.7075|4.1594|4.1812|3.8603|3.8669|4.642|4.546|3.867|3.877|0.841|0.869|1.861|1.609|0.0|0.0|but hawkeye who was too much occupied with his own thoughts to note the movement continued speaking more to himself than to his companion|but hawkeye who was too much occupied with his own thoughts to note the movement continued speaking more to himself than to his companion|0|0|24|24|4.579|4.485|0.833|0.905|0.94|0.939|2.671|2.679
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_500|5.0|2|40|the fancies of the neo platonists are only interesting to us because they exhibit a phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|the fancies of the new latinists are only interesting to us because they exhibit a phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|2.1116|2.5975|3.5111|2.4365|2.4863|3.2553|2.7424|3.2509|2.6975|3.0669|3.7158|4.0699|2.5534|2.8191|2.5619|2.8292|3.3812|3.5822|2.8514|3.0903|3.5247|3.6033|2.3653|2.8749|3.3194|4.0299|2.2704|2.5604|2.3011|2.6932|3.1143|3.561|2.5715|2.8597|3.4736|3.543|3.067|3.303|4.407|4.341|0.799|0.825|1.891|1.705|5.0|0.0|the fancies of the neolithic latinists are only interesting to us because they exhibit a phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|the fancies of the neo platonists are only interesting to us because they exhibit a phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|2|0|40|40|3.153|3.231|0.994|1.055|0.904|0.901|2.653|2.675
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=25_skip=150_cp=112000_mel_text=True_ASR/w1=0.8_w2=1.5_asr_start=320_mask=True/sample_603|24.3902|10|41|the fireball half of it white half azure blue and the size of a 10 inch shell moved slowly about the raft but revolving on its own axis with astonishing velocity as if whipped round by the force of the whirlwind|the fireball half of white half azure blue and the size of a tent shell move slowly up the raft but revolve on its own axis with a stitching velocity as if ground by the force of the whirlwind|2.6626|3.1953|3.5005|3.7429|2.9185|3.2485|3.7812|3.7859|3.4372|3.4489|3.8062|3.8256|3.8913|3.8522|3.0773|3.087|3.433|3.4455|3.865|3.8463|4.0833|4.0628|3.4209|3.4155|3.7722|3.774|3.9118|3.8664|3.0689|3.0656|3.4148|3.4154|3.8813|3.8567|3.9767|3.9493|3.73|3.925|4.205|4.222|0.803|0.827|1.794|1.586|7.317|4.878|the fireball half of it white half azure blue and the size of a 10 inch shell moved solely about the raft but revolved on its own axis with astonishing velocity as if chipped round by the force of the whirlwind|the fireball half of it white half azure blue and the size of a 10 inch shell moved slowly about the raft but revolved on its own axis with astonishing velocity as if chipped round by the force of the whirlwind|3|2|41|41|3.665|3.816|1.057|1.148|0.933|0.932|2.581|2.428
